CoreId,associatedObservationReference,Identifier,type,Rating,rightsHolder,creator,accessURI,format,variantLiteral,description,caption,resourceCreationTechnique,captureDevice,physicalSetting,license
979422@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979422,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC979422-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC979422-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
979422@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979422,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC979422-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC979422-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
979422@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979422,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC979422-250225_5978.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC979422-250225_5978.mp3,audio/mp3,ac:BestQuality,696 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom F6 ... | SASS on tripod ...,Natural,CC BY-NC-ND 4.0
979372@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979372,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/wave/XC979372-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/wave/XC979372-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979372@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979372,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/ffts/XC979372-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/ffts/XC979372-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979372@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979372,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/XC979372-Pelodytes.mp3,Sound,4,Carles Martorell Gendra,Carles Martorell Gendra,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/XC979372-Pelodytes.mp3,audio/mp3,ac:BestQuality,13 s,,automatic recording: no; bitrate: 277482 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Canon SX60HS | Deity D3 Pro,Natural,CC BY-NC-SA 4.0
979364@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979364,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/wave/XC979364-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/wave/XC979364-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979364@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979364,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/ffts/XC979364-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/ffts/XC979364-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979364@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979364,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/XC979364-Pelobates-cultripes.mp3,Sound,4,Carles Martorell Gendra,Carles Martorell Gendra,https://xeno-canto.org/sounds/uploaded/HUMKQKPDMH/XC979364-Pelobates-cultripes.mp3,audio/mp3,ac:BestQuality,64 s,,automatic recording: no; bitrate: 256336 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Canon SX60HS | Deity D3 Pro,Natural,CC BY-NC-SA 4.0
979349@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979349,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC979349-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC979349-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
979349@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979349,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC979349-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC979349-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
979349@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979349,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC979349-250225_5974.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC979349-250225_5974.mp3,audio/mp3,ac:BestQuality,990 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom F6 ... | SASS on tripod ...,Natural,CC BY-NC-ND 4.0
979348@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979348,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC979348-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC979348-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
979348@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979348,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC979348-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC979348-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
979348@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979348,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC979348-250225_5973.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC979348-250225_5973.mp3,audio/mp3,ac:BestQuality,2281 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom F6 ... | SASS on tripod ...,Natural,CC BY-NC-ND 4.0
979347@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979347,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC979347-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC979347-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
979347@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979347,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC979347-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC979347-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
979347@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979347,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC979347-250224_5969.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC979347-250224_5969.mp3,audio/mp3,ac:BestQuality,2281 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom F6 ... | SASS on tripod ...,Natural,CC BY-NC-ND 4.0
979345@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979345,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC979345-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC979345-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979345@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979345,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC979345-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC979345-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979345@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979345,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC979345-Bullfrog--MA%2C-Oxbow-NWR%2C-May-16%2C-%E2%80%8E2012%2C-0600-PM-edited.wav,Sound,4,Paul Marvin,Paul Marvin,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC979345-Bullfrog--MA%2C-Oxbow-NWR%2C-May-16%2C-%E2%80%8E2012%2C-0600-PM-edited.wav,audio/wav,ac:BestQuality,100 s,,automatic recording: no; bitrate: 1152000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,Tascam H2-P2 Portable Recorder | Telinga Parabola with Sennheiser MKH20 microphone,Natural,CC BY-NC-SA 4.0
979344@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979344,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC979344-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC979344-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979344@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979344,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC979344-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC979344-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979344@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979344,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC979344-Gray-Treefrog--MA%2C-Oxbow-NWR%2C-May-16%2C-%E2%80%8E2012%2C-0447-PM-edited.wav,Sound,4,Paul Marvin,Paul Marvin,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC979344-Gray-Treefrog--MA%2C-Oxbow-NWR%2C-May-16%2C-%E2%80%8E2012%2C-0447-PM-edited.wav,audio/wav,ac:BestQuality,98 s,,automatic recording: no; bitrate: 1152000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,Tascam H2-P2 Portable Recorder | Telinga Parabola with Sennheiser MKH20 microphone,Natural,CC BY-NC-SA 4.0
979343@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979343,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC979343-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC979343-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979343@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979343,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC979343-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC979343-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979343@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979343,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC979343-Gray-Treefrog--MA%2C-Bolton-Flats-WA%2C-May-16%2C-%E2%80%8E2012%2C-0252-PM-edited.wav,Sound,3,Paul Marvin,Paul Marvin,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC979343-Gray-Treefrog--MA%2C-Bolton-Flats-WA%2C-May-16%2C-%E2%80%8E2012%2C-0252-PM-edited.wav,audio/wav,ac:BestQuality,60 s,,automatic recording: no; bitrate: 1152000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,Tascam H2-P2 Portable Recorder | Telinga Parabola with Sennheiser MKH20 microphone,Natural,CC BY-NC-SA 4.0
979225@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979225,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC979225-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC979225-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979225@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979225,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC979225-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC979225-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979225@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979225,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC979225-Southern-Leopard-Frog--FL%2C-Viera%2C-February-01%2C-2014%2C-0731-AM-edited.wav,Sound,3,Paul Marvin,Paul Marvin,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC979225-Southern-Leopard-Frog--FL%2C-Viera%2C-February-01%2C-2014%2C-0731-AM-edited.wav,audio/wav,ac:BestQuality,57 s,,automatic recording: no; bitrate: 1152000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,Tascam H2-P2 Portable Recorder | Telinga Parabola with Sennheiser MKH20 microphone,Natural,CC BY-NC-SA 4.0
979224@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979224,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC979224-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC979224-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
979224@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979224,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC979224-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC979224-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
979224@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979224,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC979224-250225_5972.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC979224-250225_5972.mp3,audio/mp3,ac:BestQuality,2281 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom F6 ... | SASS on tripod ...,Natural,CC BY-NC-ND 4.0
979223@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979223,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC979223-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/wave/XC979223-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979223@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979223,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC979223-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC979223-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
979223@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979223,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC979223-Green-Treefrog--FL%2C-River-Lakes%2C-Apr-26%2C-2014%2C-0833-AM-edited.wav,Sound,4,Paul Marvin,Paul Marvin,https://xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC979223-Green-Treefrog--FL%2C-River-Lakes%2C-Apr-26%2C-2014%2C-0833-AM-edited.wav,audio/wav,ac:BestQuality,83 s,,automatic recording: no; bitrate: 1152000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,Tascam H2-P2 Portable Recorder | Telinga Parabola with Sennheiser MKH20 microphone,Natural,CC BY-NC-SA 4.0
979122@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979122,https://xeno-canto.org/sounds/uploaded/SVOKDUHXJT/wave/XC979122-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/SVOKDUHXJT/wave/XC979122-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY 4.0
979122@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979122,https://xeno-canto.org/sounds/uploaded/SVOKDUHXJT/ffts/XC979122-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/SVOKDUHXJT/ffts/XC979122-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY 4.0
979122@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC979122,https://xeno-canto.org/sounds/uploaded/SVOKDUHXJT/XC979122-indetermin%C3%A9_foret_xenocanto.mp3,Sound,3,samsam,samsam,https://xeno-canto.org/sounds/uploaded/SVOKDUHXJT/XC979122-indetermin%C3%A9_foret_xenocanto.mp3,audio/mp3,ac:BestQuality,14 s,,automatic recording: no; bitrate: 225217 bps; bitrate mode: vbr; audio sampling rate: 44100 Hz; number of channels: 2; lossy,zoom h1n | zoom h1n,Natural,CC BY 4.0
978760@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978760,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/wave/XC978760-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/wave/XC978760-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
978760@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978760,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/ffts/XC978760-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/ffts/XC978760-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
978760@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978760,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/XC978760-Crapaud-calamite---MARSANNAY-LE-BOIS---29-03-2023.wav,Sound,5,Manuel Oudard,Manuel Oudard,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/XC978760-Crapaud-calamite---MARSANNAY-LE-BOIS---29-03-2023.wav,audio/wav,ac:BestQuality,17 s,,automatic recording: no; bitrate: 705600 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 1; lossless,Zoom H5 | Rode NTG5,Natural,CC BY-NC-ND 4.0
978751@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978751,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/wave/XC978751-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/wave/XC978751-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
978751@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978751,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/ffts/XC978751-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/ffts/XC978751-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
978751@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978751,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/XC978751-2025-03-06_grenouille-agile_Tart-le-Haut.wav,Sound,5,Manuel Oudard,Manuel Oudard,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/XC978751-2025-03-06_grenouille-agile_Tart-le-Haut.wav,audio/wav,ac:BestQuality,8 s,,automatic recording: no; bitrate: 705600 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 1; lossless,Zoom H5 | Rode NTG5,Natural,CC BY-NC-ND 4.0
978744@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978744,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/wave/XC978744-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/wave/XC978744-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
978744@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978744,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/ffts/XC978744-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/ffts/XC978744-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
978744@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978744,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/XC978744-2025-03-06_grenouille-agile-7_Tart-le-Haut.wav,Sound,5,Manuel Oudard,Manuel Oudard,https://xeno-canto.org/sounds/uploaded/ISEVSYKZZW/XC978744-2025-03-06_grenouille-agile-7_Tart-le-Haut.wav,audio/wav,ac:BestQuality,54 s,,automatic recording: no; bitrate: 705600 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 1; lossless,Zoom H5 | Rode NTG5,Natural,CC BY-NC-ND 4.0
978721@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978721,https://xeno-canto.org/sounds/uploaded/FRENVBIZTF/wave/XC978721-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/FRENVBIZTF/wave/XC978721-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978721@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978721,https://xeno-canto.org/sounds/uploaded/FRENVBIZTF/ffts/XC978721-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/FRENVBIZTF/ffts/XC978721-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978721@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978721,https://xeno-canto.org/sounds/uploaded/FRENVBIZTF/XC978721-250308_1843.wav,Sound,3,Shuangqi Liu,Shuangqi Liu,https://xeno-canto.org/sounds/uploaded/FRENVBIZTF/XC978721-250308_1843.wav,audio/wav,ac:BestQuality,25 s,,automatic recording: no; bitrate: 705600 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 1; lossless,Sony PCM-A10 |,Natural,CC BY-NC-SA 4.0
978664@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978664,https://xeno-canto.org/sounds/uploaded/HVBWFBBDKO/wave/XC978664-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HVBWFBBDKO/wave/XC978664-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978664@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978664,https://xeno-canto.org/sounds/uploaded/HVBWFBBDKO/ffts/XC978664-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/HVBWFBBDKO/ffts/XC978664-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
978664@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC978664,https://xeno-canto.org/sounds/uploaded/HVBWFBBDKO/XC978664-rospo_macchia_070325-130312.mp3,Sound,4,Dimitri,Dimitri,https://xeno-canto.org/sounds/uploaded/HVBWFBBDKO/XC978664-rospo_macchia_070325-130312.mp3,audio/mp3,ac:BestQuality,60 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossy,Zoom H1n |,Natural,CC BY-NC-SA 4.0
